route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
26,026,26 - CHARTIERS,Collier,Bus,2017-08-01,201708,SUN.,0.8455,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2017-08-01,201708,WEEKDAY,0.7557,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2017-08-01,201708,SAT.,0.723,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2017-08-01,201708,SUN.,0.7186,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.5669,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-08-01,201708,SAT.,0.614,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-08-01,201708,SUN.,0.6108,UTA
29,029,29 - ROBINSON,Collier,Bus,2017-08-01,201708,WEEKDAY,0.6824,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-08-01,201708,WEEKDAY,0.6906,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-08-01,201708,SAT.,0.6015,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-08-01,201708,SUN.,0.6478,UTA
36,036,36 - BANKSVILLE,Collier,Bus,2017-08-01,201708,WEEKDAY,0.6325,UTA
38,038,38 - GREEN TREE,Collier,Bus,2017-08-01,201708,WEEKDAY,0.6641,UTA
38,038,38 - GREEN TREE,Collier,Bus,2017-08-01,201708,SAT.,0.6288,UTA
38,038,38 - GREEN TREE,Collier,Bus,2017-08-01,201708,SUN.,0.5236,UTA
39,039,39 - BROOKLINE,Collier,Bus,2017-08-01,201708,WEEKDAY,0.7118,UTA
39,039,39 - BROOKLINE,Collier,Bus,2017-08-01,201708,SAT.,0.5987,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-08-01,201708,WEEKDAY,0.7347,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-08-01,201708,SAT.,0.8026,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-08-01,201708,SUN.,0.7374,UTA
41,041,41 - BOWER HILL,Collier,Bus,2017-08-01,201708,WEEKDAY,0.7017,UTA
41,041,41 - BOWER HILL,Collier,Bus,2017-08-01,201708,SAT.,0.7038,UTA
41,041,41 - BOWER HILL,Collier,Bus,2017-08-01,201708,SUN.,0.6033,UTA
43,043,43 - BAILEY,Collier,Bus,2017-08-01,201708,WEEKDAY,0.6148,UTA
43,043,43 - BAILEY,Collier,Bus,2017-08-01,201708,SAT.,0.4834,UTA
43,043,43 - BAILEY,Collier,Bus,2017-08-01,201708,SUN.,0.5843,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-08-01,201708,WEEKDAY,0.7945,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-08-01,201708,SAT.,0.7476,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-08-01,201708,SUN.,0.8201,UTA
48,048,48 - ARLINGTON,Collier,Bus,2017-08-01,201708,WEEKDAY,0.6534,UTA
48,048,48 - ARLINGTON,Collier,Bus,2017-08-01,201708,SAT.,0.5153,UTA
48,048,48 - ARLINGTON,Collier,Bus,2017-08-01,201708,SUN.,0.7408,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.6617,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2017-08-01,201708,SAT.,0.6016,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2017-08-01,201708,SUN.,0.5626,UTA
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.6906,UTA
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.6518,UTA
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2017-08-01,201708,SAT.,0.7117,UTA
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.6717,UTA
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-08-01,201708,WEEKDAY,0.6836,UTA
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-08-01,201708,SAT.,0.5909,UTA
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-08-01,201708,SUN.,0.6832,UTA
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.7887,UTA
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-08-01,201708,SAT.,0.7255,UTA
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-08-01,201708,SUN.,0.7842,UTA
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.657,UTA
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-08-01,201708,SAT.,0.6619,UTA
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-08-01,201708,SUN.,0.8307,UTA
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.6748,UTA
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-08-01,201708,SAT.,0.6732,UTA
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-08-01,201708,SUN.,0.6725,UTA
58,058,58 - GREENFIELD,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.6009,UTA
58,058,58 - GREENFIELD,West Mifflin,Bus,2017-08-01,201708,SAT.,0.6772,UTA
58,058,58 - GREENFIELD,West Mifflin,Bus,2017-08-01,201708,SUN.,0.6963,UTA
59,059,59 - MON VALLEY,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.6692,UTA
59,059,59 - MON VALLEY,West Mifflin,Bus,2017-08-01,201708,SAT.,0.6182,UTA
59,059,59 - MON VALLEY,West Mifflin,Bus,2017-08-01,201708,SUN.,0.6639,UTA
60,060,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.8369,UTA
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.5945,UTA
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2017-08-01,201708,SAT.,0.652,UTA
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2017-08-01,201708,SUN.,0.6385,UTA
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.5999,UTA
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2017-08-01,201708,SAT.,0.678,UTA
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2017-08-01,201708,SUN.,0.6756,UTA
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.5463,UTA
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2017-08-01,201708,SAT.,0.5386,UTA
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2017-08-01,201708,SUN.,0.4329,UTA
61D,061D,61D - MURRAY,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.6341,UTA
61D,061D,61D - MURRAY,West Mifflin,Bus,2017-08-01,201708,SAT.,0.6592,UTA
61D,061D,61D - MURRAY,West Mifflin,Bus,2017-08-01,201708,SUN.,0.6129,UTA
64,064,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin/East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.7037,UTA
64,064,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin/East Liberty,Bus,2017-08-01,201708,SAT.,0.6389,UTA
64,064,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin/East Liberty,Bus,2017-08-01,201708,SUN.,0.7079,UTA
65,065,65 - SQUIRREL HILL,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.6382,UTA
67,067,67 - MONROEVILLE,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.6025,UTA
67,067,67 - MONROEVILLE,East Liberty,Bus,2017-08-01,201708,SAT.,0.6566,UTA
67,067,67 - MONROEVILLE,East Liberty,Bus,2017-08-01,201708,SUN.,0.5,UTA
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.7617,UTA
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2017-08-01,201708,SAT.,0.6422,UTA
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2017-08-01,201708,SUN.,0.7183,UTA
69,069,69 - TRAFFORD,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.5771,UTA
69,069,69 - TRAFFORD,East Liberty,Bus,2017-08-01,201708,SAT.,0.585,UTA
69,069,69 - TRAFFORD,East Liberty,Bus,2017-08-01,201708,SUN.,0.672,UTA
71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.6563,UTA
71A,071A,71A - NEGLEY,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.5894,UTA
71A,071A,71A - NEGLEY,East Liberty,Bus,2017-08-01,201708,SAT.,0.6053,UTA
71A,071A,71A - NEGLEY,East Liberty,Bus,2017-08-01,201708,SUN.,0.6568,UTA
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.6344,UTA
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2017-08-01,201708,SAT.,0.7179,UTA
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2017-08-01,201708,SUN.,0.6215,UTA
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.5283,UTA
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2017-08-01,201708,SAT.,0.6197,UTA
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2017-08-01,201708,SUN.,0.5495,UTA
71D,071D,71D - HAMILTON,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.5982,UTA
71D,071D,71D - HAMILTON,East Liberty,Bus,2017-08-01,201708,SAT.,0.6551,UTA
71D,071D,71D - HAMILTON,East Liberty,Bus,2017-08-01,201708,SUN.,0.6062,UTA
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.6947,UTA
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2017-08-01,201708,SAT.,0.5636,UTA
75,075,75 - ELLSWORTH,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.6558,UTA
75,075,75 - ELLSWORTH,East Liberty,Bus,2017-08-01,201708,SAT.,0.6306,UTA
75,075,75 - ELLSWORTH,East Liberty,Bus,2017-08-01,201708,SUN.,0.5605,UTA
77,077,77 - PENN HILLS,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.5738,UTA
77,077,77 - PENN HILLS,East Liberty,Bus,2017-08-01,201708,SAT.,0.5405,UTA
77,077,77 - PENN HILLS,East Liberty,Bus,2017-08-01,201708,SUN.,0.5373,UTA
78,078,78 - OAKMONT,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.7359,UTA
79,079,79 - EAST HILLS,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.6845,UTA
79,079,79 - EAST HILLS,East Liberty,Bus,2017-08-01,201708,SAT.,0.5961,UTA
79,079,79 - EAST HILLS,East Liberty,Bus,2017-08-01,201708,SUN.,0.577,UTA
81,081,81 - OAK HILL,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.6405,UTA
81,081,81 - OAK HILL,West Mifflin,Bus,2017-08-01,201708,SAT.,0.5354,UTA
81,081,81 - OAK HILL,West Mifflin,Bus,2017-08-01,201708,SUN.,0.6986,UTA
82,082,82 - LINCOLN,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.5317,UTA
82,082,82 - LINCOLN,East Liberty,Bus,2017-08-01,201708,SAT.,0.5162,UTA
82,082,82 - LINCOLN,East Liberty,Bus,2017-08-01,201708,SUN.,0.6153,UTA
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.6384,UTA
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2017-08-01,201708,SAT.,0.6094,UTA
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2017-08-01,201708,SUN.,0.6573,UTA
86,086,86 - LIBERTY,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.5667,UTA
86,086,86 - LIBERTY,East Liberty,Bus,2017-08-01,201708,SAT.,0.5296,UTA
86,086,86 - LIBERTY,East Liberty,Bus,2017-08-01,201708,SUN.,0.6164,UTA
87,087,87 - FRIENDSHIP,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.7005,UTA
87,087,87 - FRIENDSHIP,East Liberty,Bus,2017-08-01,201708,SAT.,0.6944,UTA
87,087,87 - FRIENDSHIP,East Liberty,Bus,2017-08-01,201708,SUN.,0.6984,UTA
88,088,88 - PENN,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.6193,UTA
88,088,88 - PENN,East Liberty,Bus,2017-08-01,201708,SAT.,0.6099,UTA
88,088,88 - PENN,East Liberty,Bus,2017-08-01,201708,SUN.,0.7756,UTA
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.6754,UTA
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2017-08-01,201708,SAT.,0.6955,UTA
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2017-08-01,201708,SUN.,0.6254,UTA
91,091,91 - BUTLER STREET,Ross,Bus,2017-08-01,201708,WEEKDAY,0.6541,UTA
91,091,91 - BUTLER STREET,Ross,Bus,2017-08-01,201708,SAT.,0.732,UTA
91,091,91 - BUTLER STREET,Ross,Bus,2017-08-01,201708,SUN.,0.5342,UTA
93,093,93 - LAWRENCEVILLE - HAZELWOOD,Ross,Bus,2017-08-01,201708,WEEKDAY,0.6755,UTA
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2017-08-01,201708,WEEKDAY,0.6686,UTA
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2017-08-01,201708,SAT.,0.6956,UTA
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2017-08-01,201708,SUN.,0.8547,UTA
G3,G3,G3 - MOON FLYER,Collier,Bus,2017-08-01,201708,WEEKDAY,0.6681,UTA
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2017-08-01,201708,WEEKDAY,0.7207,UTA
O1,O1,O1 - ROSS FLYER,Ross,Bus,2017-08-01,201708,WEEKDAY,0.7166,UTA
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2017-08-01,201708,WEEKDAY,0.5992,UTA
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2017-08-01,201708,WEEKDAY,0.691,UTA
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.8197,UTA
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2017-08-01,201708,SAT.,0.7021,UTA
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2017-08-01,201708,SUN.,0.7096,UTA
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.5671,UTA
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.6588,UTA
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2017-08-01,201708,WEEKDAY,0.677,UTA
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.6829,UTA
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.6961,UTA
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.8406,UTA
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.7992,UTA
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.6495,UTA
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.6799,UTA
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.6251,UTA
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.6171,UTA
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.6798,UTA
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.5643,UTA
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2017-08-01,201708,WEEKDAY,0.5655,UTA
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.7046,UTA
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.6863,UTA
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.7143,UTA
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2017-08-01,201708,SAT.,0.606,UTA
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2017-08-01,201708,SUN.,0.7034,UTA
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.6049,UTA
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2017-08-01,201708,SAT.,0.6841,UTA
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2017-08-01,201708,WEEKDAY,0.6785,UTA
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2017-08-01,201708,SAT.,0.6229,UTA
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2017-08-01,201708,SUN.,0.6171,UTA
1,001,1 - FREEPORT ROAD,Ross,Bus,2017-09-01,201709,WEEKDAY,0.6019,UTA
1,001,1 - FREEPORT ROAD,Ross,Bus,2017-09-01,201709,SAT.,0.5052,UTA
1,001,1 - FREEPORT ROAD,Ross,Bus,2017-09-01,201709,SUN.,0.4825,UTA
2,002,2 - MOUNT ROYAL,Ross,Bus,2017-09-01,201709,WEEKDAY,0.4611,UTA
4,004,4 - TROY HILL,Ross,Bus,2017-09-01,201709,WEEKDAY,0.5771,UTA
4,004,4 - TROY HILL,Ross,Bus,2017-09-01,201709,SAT.,0.6523,UTA
6,006,6 - SPRING HILL,Ross,Bus,2017-09-01,201709,WEEKDAY,0.773,UTA
6,006,6 - SPRING HILL,Ross,Bus,2017-09-01,201709,SAT.,0.5654,UTA
6,006,6 - SPRING HILL,Ross,Bus,2017-09-01,201709,SUN.,0.7276,UTA
7,007,7 - SPRING GARDEN,Ross,Bus,2017-09-01,201709,WEEKDAY,0.6825,UTA
8,008,8 - PERRYSVILLE,Ross,Bus,2017-09-01,201709,WEEKDAY,0.7638,UTA
8,008,8 - PERRYSVILLE,Ross,Bus,2017-09-01,201709,SAT.,0.7184,UTA
8,008,8 - PERRYSVILLE,Ross,Bus,2017-09-01,201709,SUN.,0.7244,UTA
11,011,11 - FINEVIEW,Ross,Bus,2017-09-01,201709,WEEKDAY,0.7647,UTA
11,011,11 - FINEVIEW,Ross,Bus,2017-09-01,201709,SAT.,0.7527,UTA
11,011,11 - FINEVIEW,Ross,Bus,2017-09-01,201709,SUN.,0.7364,UTA
12,012,12 - MCKNIGHT,Ross,Bus,2017-09-01,201709,WEEKDAY,0.6286,UTA
12,012,12 - MCKNIGHT,Ross,Bus,2017-09-01,201709,SAT.,0.5245,UTA
12,012,12 - MCKNIGHT,Ross,Bus,2017-09-01,201709,SUN.,0.614,UTA
13,013,13 - BELLEVUE,Ross,Bus,2017-09-01,201709,WEEKDAY,0.6132,UTA
13,013,13 - BELLEVUE,Ross,Bus,2017-09-01,201709,SAT.,0.6096,UTA
13,013,13 - BELLEVUE,Ross,Bus,2017-09-01,201709,SUN.,0.723,UTA
14,014,14 - OHIO VALLEY,Ross,Bus,2017-09-01,201709,WEEKDAY,0.7277,UTA
14,014,14 - OHIO VALLEY,Ross,Bus,2017-09-01,201709,SAT.,0.6928,UTA
14,014,14 - OHIO VALLEY,Ross,Bus,2017-09-01,201709,SUN.,0.7478,UTA
15,015,15 - CHARLES,Ross,Bus,2017-09-01,201709,WEEKDAY,0.7484,UTA
15,015,15 - CHARLES,Ross,Bus,2017-09-01,201709,SAT.,0.759,UTA
15,015,15 - CHARLES,Ross,Bus,2017-09-01,201709,SUN.,0.7514,UTA
16,016,16 - BRIGHTON,Ross,Bus,2017-09-01,201709,WEEKDAY,0.6864,UTA
16,016,16 - BRIGHTON,Ross,Bus,2017-09-01,201709,SAT.,0.6181,UTA
16,016,16 - BRIGHTON,Ross,Bus,2017-09-01,201709,SUN.,0.6916,UTA
17,017,17 - SHADELAND,Ross,Bus,2017-09-01,201709,WEEKDAY,0.7149,UTA
17,017,17 - SHADELAND,Ross,Bus,2017-09-01,201709,SAT.,0.6871,UTA
17,017,17 - SHADELAND,Ross,Bus,2017-09-01,201709,SUN.,0.7075,UTA
18,018,18 - MANCHESTER,Ross,Bus,2017-09-01,201709,WEEKDAY,0.8114,UTA
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2017-09-01,201709,WEEKDAY,0.6682,UTA
20,020,20 - KENNEDY,Collier,Bus,2017-09-01,201709,WEEKDAY,0.7262,UTA
21,021,21 - CORAOPOLIS,Collier,Bus,2017-09-01,201709,WEEKDAY,0.6648,UTA
21,021,21 - CORAOPOLIS,Collier,Bus,2017-09-01,201709,SAT.,0.6987,UTA
21,021,21 - CORAOPOLIS,Collier,Bus,2017-09-01,201709,SUN.,0.6243,UTA
22,022,22 - MCCOY,Collier,Bus,2017-09-01,201709,WEEKDAY,0.7124,UTA
22,022,22 - MCCOY,Collier,Bus,2017-09-01,201709,SAT.,0.7742,UTA
24,024,24 - WEST PARK,Collier,Bus,2017-09-01,201709,WEEKDAY,0.6684,UTA
24,024,24 - WEST PARK,Collier,Bus,2017-09-01,201709,SAT.,0.7008,UTA
24,024,24 - WEST PARK,Collier,Bus,2017-09-01,201709,SUN.,0.665,UTA
26,026,26 - CHARTIERS,Collier,Bus,2017-09-01,201709,WEEKDAY,0.7708,UTA
26,026,26 - CHARTIERS,Collier,Bus,2017-09-01,201709,SAT.,0.7758,UTA
26,026,26 - CHARTIERS,Collier,Bus,2017-09-01,201709,SUN.,0.7195,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2017-09-01,201709,WEEKDAY,0.7461,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2017-09-01,201709,SAT.,0.7375,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2017-09-01,201709,SUN.,0.7088,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-09-01,201709,WEEKDAY,0.5541,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-09-01,201709,SAT.,0.6143,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-09-01,201709,SUN.,0.6832,UTA
29,029,29 - ROBINSON,Collier,Bus,2017-09-01,201709,WEEKDAY,0.6173,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-09-01,201709,WEEKDAY,0.6725,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-09-01,201709,SAT.,0.6672,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-09-01,201709,SUN.,0.7725,UTA
36,036,36 - BANKSVILLE,Collier,Bus,2017-09-01,201709,WEEKDAY,0.6522,UTA
38,038,38 - GREEN TREE,Collier,Bus,2017-09-01,201709,WEEKDAY,0.622,UTA
38,038,38 - GREEN TREE,Collier,Bus,2017-09-01,201709,SAT.,0.6388,UTA
38,038,38 - GREEN TREE,Collier,Bus,2017-09-01,201709,SUN.,0.6818,UTA
39,039,39 - BROOKLINE,Collier,Bus,2017-09-01,201709,WEEKDAY,0.7925,UTA
39,039,39 - BROOKLINE,Collier,Bus,2017-09-01,201709,SAT.,0.7069,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-09-01,201709,WEEKDAY,0.7606,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-09-01,201709,SAT.,0.7188,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-09-01,201709,SUN.,0.8239,UTA
41,041,41 - BOWER HILL,Collier,Bus,2017-09-01,201709,WEEKDAY,0.7153,UTA
41,041,41 - BOWER HILL,Collier,Bus,2017-09-01,201709,SAT.,0.6507,UTA
41,041,41 - BOWER HILL,Collier,Bus,2017-09-01,201709,SUN.,0.64,UTA
43,043,43 - BAILEY,Collier,Bus,2017-09-01,201709,WEEKDAY,0.6248,UTA
43,043,43 - BAILEY,Collier,Bus,2017-09-01,201709,SAT.,0.6047,UTA
43,043,43 - BAILEY,Collier,Bus,2017-09-01,201709,SUN.,0.5967,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-09-01,201709,WEEKDAY,0.7407,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-09-01,201709,SAT.,0.7525,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-09-01,201709,SUN.,0.7792,UTA
48,048,48 - ARLINGTON,Collier,Bus,2017-09-01,201709,WEEKDAY,0.6738,UTA
48,048,48 - ARLINGTON,Collier,Bus,2017-09-01,201709,SAT.,0.633,UTA
48,048,48 - ARLINGTON,Collier,Bus,2017-09-01,201709,SUN.,0.7058,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.6464,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2017-09-01,201709,SAT.,0.6257,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2017-09-01,201709,SUN.,0.5714,UTA
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.6784,UTA
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.5857,UTA
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.5705,UTA
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-09-01,201709,WEEKDAY,0.6499,UTA
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-09-01,201709,SAT.,0.5891,UTA
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-09-01,201709,SUN.,0.6755,UTA
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.7257,UTA
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-09-01,201709,SAT.,0.682,UTA
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-09-01,201709,SUN.,0.7176,UTA
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.5912,UTA
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-09-01,201709,SAT.,0.6834,UTA
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-09-01,201709,SUN.,0.6717,UTA
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-09-01,201709,WEEKDAY,0.5852,UTA
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-09-01,201709,SAT.,0.4613,UTA
